Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model,Car_Age,Mileage_per_Year,log_price,is_luxury,Luxury_EngineV_Interaction
Toyota,30500.0,crossover,40,2.7,Petrol,yes,2011,Land Cruiser Prado,14,2.86,10.325481962595504,0,0.0
Mitsubishi,8800.0,sedan,105,2.0,Gas,yes,2008,Lancer X,17,6.18,9.082507000466299,0,0.0
Audi,9700.0,sedan,249,2.5,Diesel,yes,2004,A6,21,11.86,9.179881164491475,1,2.5
BMW,63500.0,crossover,33,3.0,Petrol,yes,2015,X5,10,3.3,11.058795184880783,1,3.0
Mitsubishi,8900.0,sedan,96,2.0,Petrol,yes,2008,Lancer X,17,5.65,9.093806555720231,0,0.0
Audi,1950.0,vagon,210,1.8,Gas,no,1996,A4,29,7.24,7.575584651557793,1,1.8
Audi,4400.0,sedan,190,2.5,Diesel,no,2003,A6,22,8.64,8.389359819906353,1,2.5
Toyota,12450.0,sedan,162,3.5,Gas,yes,2007,Camry,18,9.0,9.429475901892854,0,0.0
Audi,3200.0,sedan,295,2.5,Diesel,no,2000,A6,25,11.8,8.070906088787819,1,2.5
Audi,12600.0,sedan,294,3.0,Gas,yes,2004,A8,21,14.0,9.441452092939569,1,3.0
Mercedes-Benz,4400.0,sedan,225,2.0,Gas,yes,1995,E-Class,30,7.5,8.389359819906353,1,2.0
Mercedes-Benz,3900.0,sedan,111,2.5,Diesel,yes,1989,E-Class,36,3.08,8.268731832117737,1,2.5
Volkswagen,8499.0,sedan,101,1.6,Petrol,yes,2012,Polo,13,7.77,9.047703788498627,0,0.0
Mercedes-Benz,8000.0,other,230,2.2,Diesel,yes,2001,Vito,24,9.58,8.987196820661973,1,2.2
Volkswagen,3500.0,hatch,250,1.9,Diesel,no,2000,Beetle,25,10.0,8.160518247477505,0,0.0
Audi,11900.0,sedan,195,2.4,Gas,yes,2005,A6,20,9.75,9.38429367909962,1,2.4
Toyota,24800.0,sedan,43,2.5,Gas,yes,2015,Camry,10,4.3,10.118598932153073,0,0.0
Audi,3800.0,vagon,190,2.5,Diesel,no,2002,A6,23,8.26,8.242756345714477,1,2.5
Volkswagen,7500.0,van,230,1.9,Diesel,yes,2006,Caddy,19,12.11,8.922658299524402,0,0.0
BMW,8999.0,sedan,270,2.8,Petrol,yes,1998,528,27,10.0,9.104868739033948,1,2.8
Volkswagen,5000.0,van,326,2.4,Diesel,yes,1995,T4 (Transporter),30,10.87,8.517193191416238,0,0.0
Mercedes-Benz,21000.0,crossover,135,3.5,Petrol,yes,2007,ML 350,18,7.5,9.95227771670556,1,3.5
Renault,4200.0,van,142,1.9,Diesel,yes,2007,Kangoo,18,7.89,8.34283980427146,0,0.0
Mitsubishi,18000.0,crossover,160,3.2,Diesel,yes,2007,Pajero Wagon,18,8.89,9.798127036878302,0,0.0
Volkswagen,8500.0,van,220,2.5,Diesel,yes,2003,T4 (Transporter),22,10.0,9.047821442478408,0,0.0
Renault,3750.0,hatch,232,1.8,Petrol,yes,1997,Laguna,28,8.29,8.229511118964457,0,0.0
Volkswagen,9000.0,other,212,2.0,Gas,yes,2007,Caddy,18,11.78,9.104979856318357,0,0.0
Mitsubishi,6300.0,crossover,235,3.2,Diesel,no,2001,Pajero,24,9.79,8.748304912379623,0,0.0
BMW,8400.0,sedan,297,2.2,Petrol,yes,2000,320,25,11.88,9.035986984831405,1,2.2
Volkswagen,17000.0,van,157,2.0,Diesel,yes,2010,T5 (Transporter),15,10.47,9.740968623038354,0,0.0
Volkswagen,3000.0,sedan,240,1.8,Petrol,yes,1991,Jetta,34,7.06,8.006367567650246,0,0.0
Mercedes-Benz,21300.0,crossover,114,4.7,Petrol,yes,2007,GL 450,18,6.33,9.966462351697517,1,4.7
BMW,16500.0,crossover,230,3.0,Gas,yes,2004,X5,21,10.95,9.711115659888671,1,3.0
Mercedes-Benz,7300.0,other,250,2.2,Diesel,yes,2005,Sprinter 311,20,12.5,8.895629627136483,1,2.2
Mercedes-Benz,2300.0,sedan,300,3.0,Diesel,yes,1999,E-Class,26,11.54,7.7406644019172415,1,3.0
BMW,8200.0,sedan,250,4.4,Petrol,yes,1997,540,28,8.93,9.011889433252344,1,4.4
Audi,35000.0,sedan,61,2.8,Petrol,yes,2012,A6,13,4.69,10.46310334047155,1,2.8
Volkswagen,7800.0,vagon,193,1.9,Diesel,yes,2002,Passat B5,23,8.39,8.961879012677683,0,0.0
Volkswagen,8200.0,hatch,157,1.6,Petrol,yes,2008,Golf Plus,17,9.24,9.011889433252344,0,0.0
Audi,39999.0,crossover,45,2.0,Diesel,yes,2014,Q5,11,4.09,10.596609732783568,1,2.0
Renault,11900.0,other,173,2.0,Diesel,yes,2012,Trafic,13,13.31,9.38429367909962,0,0.0
Mercedes-Benz,3600.0,sedan,276,2.7,Diesel,no,2001,E-Class,24,11.5,8.1886891244442,1,2.7
Volkswagen,3399.0,sedan,201,1.8,Petrol,yes,1991,Passat B3,34,5.91,8.131236549696116,0,0.0
BMW,2650.0,vagon,335,2.0,Petrol,no,2000,320,25,13.4,7.882314918980268,1,2.0
Mercedes-Benz,11700.0,hatch,103,1.5,Petrol,yes,2007,A 150,18,5.72,9.367344120785848,1,1.5
BMW,2550.0,vagon,312,2.5,Diesel,no,1999,525,26,12.0,7.843848638152472,1,2.5
Mercedes-Benz,2550.0,vagon,367,3.2,Diesel,no,2000,E-Class,25,14.68,7.843848638152472,1,3.2
Audi,31700.0,sedan,32,1.8,Petrol,yes,2014,A4,11,2.91,10.364071959865372,1,1.8
BMW,20500.0,crossover,285,4.8,Petrol,yes,2006,X5,19,15.0,9.9281801651265,1,4.8
Mitsubishi,2600.0,other,200,2.4,Petrol,no,2002,Lancer,23,8.7,7.8632667240095735,0,0.0
BMW,2500.0,vagon,250,2.5,Diesel,no,2000,525,25,10.0,7.824046010856292,1,2.5
Mercedes-Benz,13200.0,van,182,2.2,Diesel,yes,2011,Vito,14,13.0,9.487972108574462,1,2.2
Mercedes-Benz,31000.0,crossover,220,3.2,Diesel,yes,2008,GL 320,17,12.94,10.341742483467284,1,3.2
Audi,30900.0,vagon,118,2.0,Petrol,yes,2013,A4 Allroad,12,9.83,10.338511462885837,1,2.0
Mitsubishi,4750.0,sedan,167,1.6,Petrol,yes,2003,Carisma,22,7.59,8.465899897028686,0,0.0
Toyota,8950.0,hatch,118,1.6,Petrol,yes,2008,Auris,17,6.94,9.099408811268901,0,0.0
Renault,8300.0,van,177,1.5,Diesel,yes,2007,Grand Scenic,18,9.83,9.02401079378469,0,0.0
Audi,6900.0,sedan,360,2.5,Diesel,yes,1997,A6,28,12.86,8.83927669058535,1,2.5
BMW,69999.0,crossover,71,4.4,Petrol,yes,2011,X5 M,14,5.07,11.156236235215168,1,4.4
Volkswagen,3250.0,sedan,255,1.9,Diesel,no,2003,Passat B5,22,11.59,8.086410275323782,0,0.0
Volkswagen,11900.0,hatch,91,1.4,Petrol,yes,2010,Golf VI,15,6.07,9.38429367909962,0,0.0
Mitsubishi,9600.0,other,114,2.0,Petrol,yes,1999,Eclipse,26,4.38,9.169518377455928,0,0.0
Mercedes-Benz,21200.0,vagon,206,2.1,Diesel,yes,2011,C-Class,14,14.71,9.961756460660103,1,2.1
Toyota,102999.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200,9,0.0,11.542474558426779,0,0.0
Mercedes-Benz,11900.0,van,277,2.2,Diesel,yes,2007,Vito,18,15.39,9.38429367909962,1,2.2
Renault,9999.0,van,185,1.5,Diesel,yes,2008,Kangoo,17,10.88,9.21024036697585,0,0.0
Renault,8500.0,sedan,57,1.2,Gas,yes,2013,Logan,12,4.75,9.047821442478408,0,0.0
Volkswagen,6500.0,other,385,2.4,Diesel,yes,1997,T4 (Transporter),28,13.75,8.779557455883728,0,0.0
Mitsubishi,8700.0,sedan,80,1.5,Petrol,yes,2008,Lancer X,17,4.71,9.071078304642676,0,0.0
Volkswagen,8599.0,van,169,1.6,Diesel,yes,2011,Caddy,14,12.07,9.059401196410896,0,0.0
Volkswagen,12700.0,hatch,156,1.6,Diesel,yes,2011,Golf VI,14,11.14,9.449357272446683,0,0.0
Mitsubishi,7700.0,sedan,135,2.0,Gas,yes,2007,Lancer,18,7.5,8.948975607841776,0,0.0
Mitsubishi,8700.0,sedan,150,2.4,Gas,yes,2007,Galant,18,8.33,9.071078304642676,0,0.0
Mitsubishi,9300.0,sedan,95,2.0,Petrol,yes,2007,Lancer X,18,5.28,9.137769679141348,0,0.0
Mercedes-Benz,3550.0,sedan,238,2.2,Diesel,no,2001,E-Class,24,9.92,8.174702882469461,1,2.2
Audi,29800.0,crossover,151,3.0,Diesel,yes,2007,Q7,18,8.39,10.302263672493496,1,3.0
Renault,3900.0,van,202,1.9,Diesel,yes,2001,Kangoo,24,8.42,8.268731832117737,0,0.0
Volkswagen,7000.0,van,345,1.9,Diesel,yes,2006,T5 (Transporter) ,19,18.16,8.85366542803745,0,0.0
Audi,17700.0,other,70,2.0,Petrol,yes,2009,TT,16,4.38,9.78131991856192,1,2.0
Toyota,9999.0,sedan,225,3.0,Gas,yes,2004,Camry,21,10.71,9.21024036697585,0,0.0
Audi,25300.0,hatch,180,2.0,Diesel,yes,2011,A5,14,12.86,10.138559674715612,1,2.0
Audi,22500.0,vagon,175,2.0,Gas,yes,2010,A4 Allroad,15,11.67,10.021270588192511,1,2.0
Volkswagen,18600.0,sedan,2,1.6,Petrol,yes,2015,Jetta,10,0.2,9.830916859701293,0,0.0
Mitsubishi,6999.0,sedan,160,2.0,Petrol,yes,2007,Lancer,18,8.89,8.85352256068954,0,0.0
Toyota,16200.0,crossover,281,4.2,Diesel,yes,1999,Land Cruiser 100,26,10.81,9.692766521220475,0,0.0
Toyota,18000.0,crossover,320,4.2,Diesel,yes,1999,Land Cruiser 100,26,12.31,9.798127036878302,0,0.0
Mercedes-Benz,27300.0,sedan,144,2.14,Diesel,yes,2011,E-Class,14,10.29,10.21464198117305,1,2.14
BMW,12000.0,crossover,218,3.0,Diesel,no,2006,X5,19,11.47,9.392661928770137,1,3.0
Volkswagen,1800.0,other,280,1.9,Diesel,no,1997,Passat B5,28,10.0,7.495541943884256,0,0.0
Audi,20500.0,sedan,106,1.8,Petrol,yes,2011,A4,14,7.57,9.9281801651265,1,1.8
Volkswagen,10493.0,other,1,1.4,Petrol,yes,2014,Polo,11,0.09,9.25846364715791,0,0.0
BMW,16800.0,sedan,154,3.0,Petrol,yes,2006,330,19,8.11,9.72913416539135,1,3.0
BMW,8200.0,sedan,238,3.0,Diesel,no,2004,730,21,11.33,9.011889433252344,1,3.0
Mercedes-Benz,14500.0,van,171,2.2,Diesel,yes,2011,Vito,14,12.21,9.581903928408666,1,2.2
Volkswagen,24500.0,crossover,62,2.0,Diesel,yes,2012,Passat CC,13,4.77,10.106428396532818,0,0.0
Toyota,13250.0,sedan,96,2.4,Gas,yes,2008,Rav 4,17,5.65,9.491752831414368,0,0.0
Toyota,6400.0,sedan,250,3.0,Gas,yes,1998,Camry,27,9.26,8.764053269347762,0,0.0
Mercedes-Benz,29500.0,sedan,135,5.5,Petrol,yes,2008,S 550,17,7.94,10.292145542327912,1,5.5
Volkswagen,69990.0,van,1,5.0,Diesel,yes,2015,Multivan,10,0.1,11.156107653683586,0,0.0
Audi,2600.0,vagon,110,2.5,Diesel,no,2002,A6,23,4.78,7.8632667240095735,1,2.5
Renault,10500.0,vagon,185,1.5,Diesel,yes,2011,Megane,14,13.21,9.259130536145614,0,0.0
Volkswagen,27200.0,crossover,1,2.0,Diesel,yes,2015,Tiguan,10,0.1,10.210972252284089,0,0.0
Mercedes-Benz,1350.0,sedan,360,2.5,Diesel,no,1989,E-Class,36,10.0,7.2078598714324755,1,2.5
Toyota,13900.0,sedan,139,2.4,Other,yes,2008,Camry,17,8.18,9.539644119118783,0,0.0
BMW,12800.0,sedan,194,4.4,Gas,yes,2002,745,23,8.43,9.457200449907708,1,4.4
Toyota,21200.0,crossover,135,4.0,Gas,yes,2007,Land Cruiser Prado,18,7.5,9.961756460660103,0,0.0
Mercedes-Benz,8700.0,sedan,196,2.0,Gas,yes,2000,E-Class,25,7.84,9.071078304642676,1,2.0
Toyota,8800.0,sedan,165,1.8,Petrol,yes,2007,Avensis,18,9.17,9.082507000466299,0,0.0
Toyota,12900.0,sedan,129,1.8,Petrol,yes,2009,Avensis,16,8.06,9.464982590349763,0,0.0
BMW,9500.0,sedan,339,3.0,Diesel,yes,2001,530,24,14.12,9.159047077588632,1,3.0
BMW,10700.0,sedan,243,3.0,Diesel,yes,2002,530,23,10.57,9.277999020449997,1,3.0
Volkswagen,10800.0,van,156,1.6,Diesel,yes,2012,Caddy,13,12.0,9.287301413112312,0,0.0
Mitsubishi,2400.0,hatch,350,2.0,Gas,yes,1989,Galant,36,9.72,7.783224016336037,0,0.0
Renault,13300.0,other,132,1.5,Diesel,yes,2012,Megane,13,10.15,9.495519314209846,0,0.0
BMW,34500.0,crossover,85,3.0,Petrol,yes,2010,X5,15,5.67,10.448714603019452,1,3.0
BMW,57000.0,other,20,3.5,Petrol,yes,2013,X6,12,1.67,10.950806546816688,1,3.5
Renault,7200.0,van,146,1.5,Diesel,yes,2012,Kangoo,13,11.23,8.881836305004146,0,0.0
Toyota,23400.0,sedan,69,2.5,Gas,yes,2014,Camry,11,6.27,10.060491301345794,0,0.0
Toyota,48000.0,crossover,59,3.0,Diesel,yes,2014,Land Cruiser Prado,11,5.36,10.778956289890028,0,0.0
Volkswagen,4200.0,sedan,1,1.4,Petrol,yes,2012,Golf VI,13,0.08,8.34283980427146,0,0.0
Mercedes-Benz,6200.0,other,340,2.4,Gas,yes,1998,E-Class,27,12.59,8.732304571033183,1,2.4
BMW,2900.0,sedan,225,2.5,Petrol,no,1997,523,28,8.04,7.9724660159745655,1,2.5
Mercedes-Benz,12700.0,other,199,2.2,Diesel,yes,2011,Vito,14,14.21,9.449357272446683,1,2.2
Audi,16999.0,vagon,140,4.2,Petrol,yes,2007,A6 Allroad,18,7.78,9.74090979777877,1,4.2
Volkswagen,13972.07,sedan,0,1.6,Petrol,yes,2016,Polo,9,0.0,9.544815615934212,0,0.0
Mercedes-Benz,41900.0,sedan,95,6.2,Petrol,yes,2011,S 500,14,6.79,10.643041105910228,1,6.2
Renault,6650.0,vagon,227,1.5,Diesel,yes,2005,Megane,20,11.35,8.8023721336499,0,0.0
Mercedes-Benz,9200.0,other,280,2.4,Petrol,yes,2003,E-Class,22,12.73,9.126958763037132,1,2.4
BMW,15300.0,sedan,250,2.5,Petrol,yes,2006,525,19,13.16,9.635608107380527,1,2.5
Volkswagen,1450.0,van,100,1.6,Diesel,yes,1988,T3 (Transporter),37,2.7,7.27931883541462,0,0.0
Volkswagen,5900.0,van,278,1.9,Diesel,yes,2005,Caddy,20,13.9,8.68270762989381,0,0.0
Mercedes-Benz,4900.0,sedan,282,3.2,Gas,yes,1993,E-Class,32,8.81,8.496990484098719,1,3.2
BMW,12900.0,vagon,260,3.0,Diesel,yes,2004,330,21,12.38,9.464982590349763,1,3.0
Toyota,33333.0,vagon,73,4.0,Gas,yes,2009,FJ Cruiser,16,4.56,10.414303176252119,0,0.0
Volkswagen,7200.0,hatch,127,1.39,Petrol,yes,2007,Polo,18,7.06,8.881836305004146,0,0.0
BMW,77777.0,crossover,1,3.0,Diesel,yes,2014,X6,11,0.09,11.261601036639322,1,3.0
Mercedes-Benz,2300.0,hatch,175,1.4,Petrol,no,2000,A 140,25,7.0,7.7406644019172415,1,1.4
Volkswagen,13000.0,crossover,235,3.2,Gas,yes,2005,Touareg,20,11.75,9.472704636443673,0,0.0
Volkswagen,3000.0,van,318,1.9,Diesel,yes,1993,T4 (Transporter) ,32,9.94,8.006367567650246,0,0.0
Renault,7999.0,van,92,1.5,Diesel,yes,2013,Kangoo,12,7.67,8.987071812848821,0,0.0
Mercedes-Benz,11000.0,van,250,2.2,Diesel,yes,2005,Vito,20,12.5,9.305650551780507,1,2.2
BMW,81000.0,sedan,23,4.4,Petrol,yes,2014,M5,11,2.09,11.302204433654575,1,4.4
BMW,3800.0,sedan,304,1.9,Gas,no,2000,318,25,12.16,8.242756345714477,1,1.9
Audi,4400.0,sedan,340,2.8,Gas,yes,1992,100,33,10.3,8.389359819906353,1,2.8
Audi,3150.0,vagon,320,2.5,Diesel,no,2002,A6,23,13.91,8.055157731819678,1,2.5
Volkswagen,10900.0,other,287,2.5,Other,yes,2004,T5 (Transporter),21,13.67,9.296518068217235,0,0.0
Audi,3050.0,vagon,250,2.5,Other,no,2001,A6,24,10.42,8.022896869601457,1,2.5
Volkswagen,30385.0,vagon,0,2.0,Diesel,yes,2014,Touran,11,0.0,10.321704344569456,0,0.0
BMW,20999.0,crossover,170,4.8,Petrol,yes,2008,X5,17,10.0,9.952230096524119,1,4.8
Volkswagen,1500.0,sedan,255,1.9,Diesel,no,1998,Polo,27,9.44,7.313220387090301,0,0.0
Toyota,8500.0,vagon,200,2.0,Petrol,yes,1999,Vista,26,7.69,9.047821442478408,0,0.0
Toyota,9200.0,sedan,115,1.6,Gas,yes,2008,Corolla,17,6.76,9.126958763037132,0,0.0
Toyota,20800.0,sedan,49,3.5,Petrol,yes,2011,Camry,14,3.5,9.94270826568941,0,0.0
Renault,8100.0,van,206,1.9,Diesel,yes,2005,Trafic,20,10.3,8.99961934066053,0,0.0
Volkswagen,13500.0,sedan,104,1.8,Petrol,yes,2010,Passat B6,15,6.93,9.51044496442652,0,0.0
Renault,4900.0,van,218,1.5,Diesel,yes,2006,Kangoo,19,11.47,8.496990484098719,0,0.0
Volkswagen,6600.0,hatch,136,1.4,Gas,yes,2001,Golf IV,24,5.67,8.794824928014517,0,0.0
Mitsubishi,1450.0,crossover,245,2.8,Diesel,no,1996,Pajero,29,8.45,7.27931883541462,0,0.0
Volkswagen,3600.0,sedan,320,1.8,Gas,yes,1989,Passat B3,36,8.89,8.1886891244442,0,0.0
Toyota,24000.0,sedan,51,2.5,Gas,yes,2014,Camry,11,4.64,10.085809109330082,0,0.0
Toyota,12700.0,sedan,130,2.4,Petrol,yes,2008,Camry,17,7.65,9.449357272446683,0,0.0
Mercedes-Benz,14500.0,other,315,5.0,Gas,yes,2004,CL 500,21,15.0,9.581903928408666,1,5.0
BMW,2299.0,sedan,200,1.8,Petrol,no,1999,318,26,7.69,7.740229524763182,1,1.8
BMW,8900.0,sedan,234,3.5,Gas,yes,1999,735,26,9.0,9.093806555720231,1,3.5
Audi,30500.0,vagon,152,3.0,Diesel,yes,2012,A6,13,11.69,10.325481962595504,1,3.0
Mercedes-Benz,4000.0,sedan,370,3.2,Diesel,no,2002,E-Class,23,16.09,8.294049640102028,1,3.2
Toyota,12900.0,sedan,137,2.4,Petrol,yes,2008,Camry,17,8.06,9.464982590349763,0,0.0
Volkswagen,3300.0,sedan,200,1.8,Petrol,yes,1989,Passat B3,36,5.56,8.101677747454572,0,0.0
Toyota,9800.0,sedan,178,1.8,Petrol,yes,2007,Avensis,18,9.89,9.190137664658664,0,0.0
Renault,15200.0,other,173,2.3,Diesel,yes,2013,Master,12,14.42,9.629050706834368,0,0.0
Volkswagen,4950.0,vagon,290,1.8,Petrol,yes,1996,Passat B4,29,10.0,8.507142855562735,0,0.0
Volkswagen,55500.0,crossover,36,3.0,Diesel,yes,2015,Touareg,10,3.6,10.924138299734526,0,0.0
Volkswagen,17900.0,van,188,2.5,Diesel,yes,2008,Multivan,17,11.06,9.792555991828847,0,0.0
Mercedes-Benz,5900.0,crossover,271,2.7,Diesel,no,2003,ML 270,22,12.32,8.68270762989381,1,2.7
Toyota,20500.0,crossover,225,4.7,Gas,yes,2003,Land Cruiser 100,22,10.23,9.9281801651265,0,0.0
BMW,5000.0,other,300,1.8,Petrol,yes,1994,318,31,9.68,8.517193191416238,1,1.8
Volkswagen,11500.0,van,100,2.0,Diesel,yes,2010,T5 (Transporter) ,15,6.67,9.350102314351341,0,0.0
Volkswagen,2900.0,hatch,230,1.6,Petrol,yes,2000,Golf IV,25,9.2,7.9724660159745655,0,0.0
Mitsubishi,4800.0,sedan,247,2.0,Gas,yes,1998,Galant,27,9.15,8.476371196895983,0,0.0
Renault,1550.0,vagon,235,2.0,Petrol,no,1998,Laguna,27,8.7,7.346010209913293,0,0.0
Mitsubishi,16000.0,crossover,147,2.5,Diesel,yes,2008,Pajero Sport,17,8.65,9.680344001221918,0,0.0
Volkswagen,6400.0,van,312,2.5,Diesel,yes,2000,T4 (Transporter) ,25,12.48,8.764053269347762,0,0.0
BMW,5800.0,other,400,2.0,Petrol,yes,1998,520,27,14.81,8.66561319653451,1,2.0
Mercedes-Benz,11000.0,sedan,263,3.2,Diesel,yes,2001,E-Class,24,10.96,9.305650551780507,1,3.2
Renault,4500.0,sedan,305,1.5,Diesel,yes,2004,Megane,21,14.52,8.411832675758411,0,0.0
Renault,14200.0,crossover,83,2.0,Diesel,yes,2012,Koleos,13,6.38,9.560997243589352,0,0.0
BMW,71500.0,crossover,19,2.5,Diesel,yes,2015,X5,10,1.9,11.177452728682098,1,2.5
Audi,6200.0,sedan,200,1.8,Petrol,yes,2003,A4,22,9.09,8.732304571033183,1,1.8
Volkswagen,10500.0,van,130,1.9,Diesel,yes,2010,Caddy,15,8.67,9.259130536145614,0,0.0
Toyota,12700.0,sedan,136,3.5,Petrol,yes,2007,Camry,18,7.56,9.449357272446683,0,0.0
Audi,7000.0,other,126,2.6,Petrol,yes,1998,80,27,4.67,8.85366542803745,1,2.6
BMW,4500.0,sedan,230,4.0,Gas,yes,1994,540,31,7.42,8.411832675758411,1,4.0
BMW,4800.0,vagon,400,2.5,Diesel,yes,1994,525,31,12.9,8.476371196895983,1,2.5
Renault,11500.0,van,170,1.5,Diesel,yes,2012,Grand Scenic,13,13.08,9.350102314351341,0,0.0
BMW,42000.0,crossover,33,2.0,Petrol,yes,2014,X3,11,3.0,10.645424897265505,1,2.0
Mercedes-Benz,22600.0,crossover,165,3.0,Diesel,yes,2007,ML 320,18,9.17,10.025705185260378,1,3.0
Volkswagen,9900.0,sedan,80,1.6,Petrol,yes,2011,Polo,14,5.71,9.20029003612268,0,0.0
Mercedes-Benz,13500.0,van,259,3.0,Diesel,yes,2007,Vito,18,14.39,9.51044496442652,1,3.0
Volkswagen,10600.0,other,140,2.0,Other,yes,2007,Passat B6,18,7.78,9.268609280100158,0,0.0
Mercedes-Benz,12500.0,van,242,2.2,Diesel,yes,2008,Vito,17,14.24,9.433483923290392,1,2.2
Renault,7499.0,van,123,1.5,Diesel,yes,2009,Kangoo,16,7.69,8.92252495730139,0,0.0
Volkswagen,9999.0,hatch,118,1.2,Diesel,yes,2011,Polo,14,8.43,9.21024036697585,0,0.0
Toyota,18600.0,hatch,73,1.6,Petrol,yes,2013,Auris,12,6.08,9.830916859701293,0,0.0
Volkswagen,7600.0,hatch,225,1.4,Petrol,yes,2004,Golf V,21,10.71,8.935903526274423,0,0.0
Volkswagen,9200.0,hatch,127,1.6,Petrol,yes,2007,Golf V,18,7.06,9.126958763037132,0,0.0
Audi,3700.0,vagon,290,1.9,Diesel,no,2002,A4,23,12.61,8.216088098632316,1,1.9
BMW,26000.0,crossover,270,4.8,Petrol,yes,2008,X5,17,15.88,10.165851817003619,1,4.8
BMW,12950.0,sedan,268,4.0,Diesel,yes,2004,740,21,12.76,9.468851067127684,1,4.0
Mitsubishi,15200.0,crossover,193,3.0,Gas,yes,2008,Pajero Wagon,17,11.35,9.629050706834368,0,0.0
Audi,62000.0,vagon,24,3.0,Diesel,yes,2015,A6 Allroad,10,2.4,11.03488966402723,1,3.0
Toyota,68500.0,van,1,3.5,Petrol,yes,2016,Sienna,9,0.11,11.134589024250317,0,0.0
Volkswagen,2500.0,hatch,111,1.6,Gas,yes,1999,Golf IV,26,4.27,7.824046010856292,0,0.0
Volkswagen,2600.0,other,296,1.9,Diesel,no,2000,Golf IV,25,11.84,7.8632667240095735,0,0.0
Mercedes-Benz,12250.0,van,300,2.2,Diesel,yes,2007,Vito,18,16.67,9.413281215972873,1,2.2
Toyota,39900.0,crossover,94,4.0,Gas,yes,2010,Land Cruiser Prado,15,6.27,10.594131602877955,0,0.0
Volkswagen,1500.0,other,160,1.4,Petrol,no,1999,Golf IV,26,6.15,7.313220387090301,0,0.0
Mercedes-Benz,3700.0,sedan,270,3.5,Petrol,no,2004,S 350,21,12.86,8.216088098632316,1,3.5
BMW,8999.0,other,160,1.8,Petrol,yes,1997,318,28,5.71,9.104868739033948,1,1.8
Mitsubishi,9900.0,other,200,2.5,Diesel,yes,2007,L 200,18,11.11,9.20029003612268,0,0.0
Volkswagen,16800.0,crossover,249,5.0,Diesel,yes,2005,Touareg,20,12.45,9.72913416539135,0,0.0
Volkswagen,23999.0,sedan,0,1.6,Diesel,yes,2016,Jetta,9,0.0,10.085767441795337,0,0.0
Mercedes-Benz,36000.0,crossover,162,3.0,Diesel,yes,2009,GL 320,16,10.12,10.491274217438248,1,3.0
Mitsubishi,15800.0,other,146,2.5,Diesel,yes,2013,L 200,12,12.17,9.667765219015058,0,0.0
Volkswagen,19300.0,sedan,136,2.0,Diesel,yes,2011,Passat B7,14,9.71,9.867860374892977,0,0.0
Renault,6450.0,van,148,1.5,Diesel,yes,2012,Kangoo,13,11.38,8.771835409789817,0,0.0
Renault,4200.0,van,220,1.5,Diesel,yes,2004,Kangoo,21,10.48,8.34283980427146,0,0.0
BMW,32000.0,crossover,52,3.0,Petrol,yes,2012,X5,13,4.0,10.373491181781864,1,3.0
Toyota,12500.0,sedan,110,2.4,Gas,yes,2007,Camry,18,6.11,9.433483923290392,0,0.0
BMW,47900.0,crossover,178,4.0,Diesel,yes,2012,X5,13,13.69,10.776870783399007,1,4.0
Mercedes-Benz,21999.0,sedan,200,3.0,Diesel,yes,2008,E-Class,17,11.76,9.998752276761909,1,3.0
Toyota,7500.0,hatch,74,1.3,Petrol,yes,2008,Yaris,17,4.35,8.922658299524402,0,0.0
BMW,30500.0,hatch,110,4.4,Petrol,yes,2008,X6,17,6.47,10.325481962595504,1,4.4
Volkswagen,17191.2,sedan,0,1.6,Petrol,yes,2016,Jetta,9,0.0,9.752152903968351,0,0.0
Mercedes-Benz,45555.0,sedan,42,3.0,Diesel,yes,2011,S 350,14,3.0,10.726675666147958,1,3.0
BMW,15200.0,sedan,227,2.5,Petrol,yes,2008,525,17,13.35,9.629050706834368,1,2.5
Volkswagen,7800.0,van,226,1.9,Diesel,yes,2005,T5 (Transporter) ,20,11.3,8.961879012677683,0,0.0
Volkswagen,22000.0,hatch,40,1.4,Petrol,yes,2013,Golf VII,12,3.33,9.998797732340453,0,0.0
Mitsubishi,9300.0,crossover,156,2.4,Gas,yes,2006,Outlander,19,8.21,9.137769679141348,0,0.0
Mercedes-Benz,31900.0,sedan,97,2.2,Diesel,yes,2011,E-Class,14,6.93,10.370361288772935,1,2.2
Mercedes-Benz,9350.0,van,160,2.2,Diesel,yes,2008,Vito,17,9.41,9.143131622282732,1,2.2
BMW,32500.0,sedan,134,2.0,Diesel,yes,2010,520,15,8.93,10.388995368317829,1,2.0
Renault,10200.0,vagon,151,1.5,Diesel,yes,2011,Megane,14,10.79,9.230142999272362,0,0.0
Toyota,8200.0,crossover,200,2.0,Gas,yes,2002,Rav 4,23,8.7,9.011889433252344,0,0.0
Mercedes-Benz,7400.0,sedan,190,2.0,Petrol,yes,2002,C-Class,23,8.26,8.909235279192261,1,2.0
Mitsubishi,14200.0,crossover,155,3.0,Gas,yes,2007,Outlander XL,18,8.61,9.560997243589352,0,0.0
Mercedes-Benz,24300.0,sedan,150,3.5,Gas,yes,2008,S 350,17,8.82,10.09823162932864,1,3.5
Volkswagen,9300.0,van,176,1.9,Diesel,yes,2005,T5 (Transporter),20,8.8,9.137769679141348,0,0.0
